customer_id,timestamp,reason_code,duration_sec,transcript_snippet,refinance_intent,competitor_shopping,payoff_intent,rate_sensitivity,sentiment
C0105190,2026-06-14 03:52:29.321949,PAYMENT,466,General question about online banking access.,False,False,False,0.41,0.4
C0105195,2026-06-20 04:41:24.997842,MORTGAGE_INQUIRY,259,Called about refinancing options — wanted to know break-even on closing costs against a 5.14% offer.,True,True,False,0.7,-0.1
C0105196,2026-08-29 14:34:16.233505,MORTGAGE_INQUIRY,160,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.63,0.16
C0105199,2026-08-27 03:16:30.184704,MORTGAGE_INQUIRY,99,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.89,0.29
C0105199,2026-09-04 23:34:08.723751,MORTGAGE_INQUIRY,745,Called about refinancing options — wanted to know break-even on closing costs against a 5.57% offer.,True,True,False,0.59,-0.36
C0105201,2026-08-02 05:28:45.797755,MORTGAGE_INQUIRY,559,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.84,-0.82
C0105204,2026-07-31 09:44:55.050191,MORTGAGE_INQUIRY,686,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.61,0.38
C0105204,2026-08-04 13:25:45.519575,ESCROW,786,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.02,0.23
C0105205,2026-07-11 01:29:26.944718,GENERAL,684,General question about online banking access.,False,False,False,0.16,-0.16
C0105211,2026-08-12 00:28:19.469594,MORTGAGE_INQUIRY,192,Called about refinancing options — wanted to know break-even on closing costs against a 5.28% offer.,True,True,False,0.85,0.36
C0105212,2026-08-27 00:43:08.277862,ESCROW,838,General question about online banking access.,False,False,False,0.36,0.37
C0105212,2026-08-31 14:59:53.889504,MORTGAGE_INQUIRY,595,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,1.0,-0.09
C0105221,2026-06-19 19:01:39.150122,MORTGAGE_INQUIRY,133,Called about refinancing options — wanted to know break-even on closing costs against a 5.28% offer.,True,True,False,0.88,0.25
C0105221,2026-06-23 13:54:08.007515,STATEMENT,842,General question about online banking access.,False,False,False,0.29,0.25
C0105222,2026-08-26 02:12:31.661245,MORTGAGE_INQUIRY,108,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.75,0.04
C0105225,2026-07-25 13:36:02.317572,ESCROW,705,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.33,0.1
C0105227,2026-06-25 19:01:46.885031,PAYMENT,865,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.19,0.41
C0105231,2026-07-22 22:25:05.676630,MORTGAGE_INQUIRY,812,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.98,-0.29
C0105231,2026-08-14 03:28:01.047066,STATEMENT,645,General question about online banking access.,False,False,False,0.03,0.34
C0105235,2026-08-25 02:09:55.519640,ESCROW,741,Question about escrow analysis and property tax increase.,False,False,False,0.14,0.13
C0105238,2026-08-16 08:46:37.127561,STATEMENT,289,Question about escrow analysis and property tax increase.,False,False,False,0.0,-0.03
C0105238,2026-08-23 13:50:17.946573,MORTGAGE_INQUIRY,311,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.92,-0.31
C0105243,2026-08-02 00:51:02.805989,ESCROW,698,Asked how to set up autopay for the mortgage.,False,False,False,0.13,-0.04
C0105243,2026-08-24 21:36:31.696520,MORTGAGE_INQUIRY,492,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.63,0.03
C0105244,2026-07-07 17:25:51.183672,MORTGAGE_INQUIRY,399,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.94,0.01
C0105245,2026-06-24 20:50:55.589493,MORTGAGE_INQUIRY,225,Called about refinancing options — wanted to know break-even on closing costs against a 5.18% offer.,True,True,False,0.86,0.5
C0105245,2026-08-24 19:36:49.737628,MORTGAGE_INQUIRY,615,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.63,-0.01
C0105246,2026-08-09 14:23:34.743762,STATEMENT,248,Confirmed next payment due date.,False,False,False,0.0,-0.28
C0105246,2026-08-10 00:52:38.216955,ESCROW,298,Question about escrow analysis and property tax increase.,False,False,False,0.28,0.11
C0105249,2026-07-01 08:10:47.930049,MORTGAGE_INQUIRY,217,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.79,0.44
C0105249,2026-08-29 05:37:50.460172,MORTGAGE_INQUIRY,751,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.72,0.12
C0105250,2026-08-08 11:15:43.361813,GENERAL,334,General question about online banking access.,False,False,False,0.39,0.62
C0105250,2026-08-24 06:41:33.828091,MORTGAGE_INQUIRY,384,Customer asked what our current 30-year rates look like and mentioned they saw 5.1% at an online lender.,True,False,False,0.66,-0.27
C0105257,2026-07-24 22:33:59.795307,STATEMENT,309,General question about online banking access.,False,False,False,0.12,-0.09
C0105257,2026-08-13 02:46:00.155744,GENERAL,400,Question about escrow analysis and property tax increase.,False,False,False,0.12,0.58
C0105259,2026-06-20 02:33:48.265658,GENERAL,108,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.17,0.36
C0105259,2026-07-30 23:23:00.265263,MORTGAGE_INQUIRY,300,Called about refinancing options — wanted to know break-even on closing costs against a 5.28% offer.,True,True,False,0.36,-0.89
C0105261,2026-07-11 22:10:00.438524,PAYMENT,193,Asked how to set up autopay for the mortgage.,False,False,False,0.3,0.23
C0105261,2026-08-05 23:34:53.644501,MORTGAGE_INQUIRY,378,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.96,0.46
C0105267,2026-08-29 03:31:07.684381,STATEMENT,333,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,0.94
C0105272,2026-07-05 02:28:52.081074,GENERAL,199,General question about online banking access.,False,False,False,0.13,-0.27
C0105272,2026-08-03 08:59:54.466807,MORTGAGE_INQUIRY,354,Called about refinancing options — wanted to know break-even on closing costs against a 5.25% offer.,True,True,False,0.85,0.16
C0105274,2026-07-23 20:10:48.369915,PAYMENT,686,Question about escrow analysis and property tax increase.,False,False,False,0.07,-0.13
C0105274,2026-08-15 16:10:27.702003,MORTGAGE_INQUIRY,638,Called about refinancing options — wanted to know break-even on closing costs against a 5.4% offer.,True,True,False,0.96,-0.53
C0105278,2026-08-02 07:44:08.858176,MORTGAGE_INQUIRY,356,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.72,-0.14
C0105286,2026-09-07 04:37:28.779055,MORTGAGE_INQUIRY,591,Customer asked what our current 30-year rates look like and mentioned they saw 5.38% at Rocket.,True,True,False,0.96,-0.37
C0105287,2026-07-03 21:21:19.288589,MORTGAGE_INQUIRY,344,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,1.0,-0.37
C0105287,2026-07-11 18:35:21.118553,MORTGAGE_INQUIRY,675,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.51,0.15
C0105288,2026-08-12 18:21:49.721316,GENERAL,798,Asked how to set up autopay for the mortgage.,False,False,False,0.08,0.01
C0105298,2026-08-03 03:30:17.910271,MORTGAGE_INQUIRY,631,Called about refinancing options — wanted to know break-even on closing costs against a 5.34% offer.,True,True,False,0.84,-0.22
C0105300,2026-09-06 12:24:51.303113,MORTGAGE_INQUIRY,579,Customer asked what our current 30-year rates look like and mentioned they saw 5.43% at Chase.,True,False,False,0.76,-0.2
C0105301,2026-06-18 10:19:53.865727,STATEMENT,250,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.35,0.12
C0105301,2026-06-26 20:08:06.789728,GENERAL,650,Asked how to set up autopay for the mortgage.,False,False,False,0.05,-0.36
C0105303,2026-07-18 04:49:26.924185,MORTGAGE_INQUIRY,337,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.74,0.07
C0105304,2026-07-14 18:04:28.423200,MORTGAGE_INQUIRY,119,Customer asked what our current 30-year rates look like and mentioned they saw 5.34% at a competitor.,True,True,False,0.83,-0.51
C0105310,2026-07-08 02:41:22.394678,MORTGAGE_INQUIRY,669,Customer asked what our current 30-year rates look like and mentioned they saw 5.11% at an online lender.,True,True,False,0.83,-0.03
C0105310,2026-09-05 10:06:13.312554,PAYMENT,128,General question about online banking access.,False,False,False,0.0,-0.33
C0105313,2026-07-23 17:50:15.651570,GENERAL,248,Confirmed next payment due date.,False,False,False,0.28,-0.05
C0105320,2026-06-25 14:16:20.924570,PAYMENT,342,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.25,0.18
C0105320,2026-06-26 16:30:41.447823,ESCROW,840,Question about escrow analysis and property tax increase.,False,False,False,0.37,0.09
C0105324,2026-07-27 18:42:47.031388,PAYMENT,267,Confirmed next payment due date.,False,False,False,0.0,0.75
C0105324,2026-09-06 00:58:27.759885,STATEMENT,335,Question about escrow analysis and property tax increase.,False,False,False,0.29,-0.18
C0105326,2026-07-04 17:19:23.034081,MORTGAGE_INQUIRY,184,Called about refinancing options — wanted to know break-even on closing costs against a 5.37% offer.,True,True,False,0.66,-0.18
C0105326,2026-08-04 14:51:17.222075,PAYMENT,735,Question about escrow analysis and property tax increase.,False,False,False,0.33,-0.06
C0105331,2026-07-07 14:09:04.828046,MORTGAGE_INQUIRY,204,Called about refinancing options — wanted to know break-even on closing costs against a 5.26% offer.,True,True,False,0.61,-0.21
C0105331,2026-09-10 11:33:56.970893,MORTGAGE_INQUIRY,532,Customer asked what our current 30-year rates look like and mentioned they saw 5.48% at an online lender.,True,False,False,0.95,-0.05
C0105332,2026-07-30 09:26:34.880174,ESCROW,641,Question about escrow analysis and property tax increase.,False,False,False,0.22,0.09
C0105335,2026-07-18 19:44:27.566064,GENERAL,897,Asked how to set up autopay for the mortgage.,False,False,False,0.17,0.19
C0105335,2026-08-15 03:05:26.798204,MORTGAGE_INQUIRY,312,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.77,-0.12
C0105338,2026-07-15 11:29:31.153372,MORTGAGE_INQUIRY,872,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.91,-0.36
C0105340,2026-07-01 23:06:24.156555,GENERAL,256,Confirmed next payment due date.,False,False,False,0.25,0.19
C0105340,2026-07-26 21:10:18.061002,STATEMENT,507,Confirmed next payment due date.,False,False,False,0.17,0.65
C0105347,2026-07-16 06:58:53.465450,MORTGAGE_INQUIRY,67,Called about refinancing options — wanted to know break-even on closing costs against a 5.17% offer.,True,True,False,0.85,-0.33
C0105347,2026-08-04 11:17:54.449619,STATEMENT,809,Question about escrow analysis and property tax increase.,False,False,False,0.05,-0.41
C0105357,2026-08-03 01:19:06.574469,MORTGAGE_INQUIRY,722,Called about refinancing options — wanted to know break-even on closing costs against a 5.39% offer.,True,True,False,0.8,0.15
C0105357,2026-08-21 10:51:39.305448,MORTGAGE_INQUIRY,580,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,1.0,-0.39
C0105358,2026-07-16 02:43:36.743710,MORTGAGE_INQUIRY,688,Called about refinancing options — wanted to know break-even on closing costs against a 5.33% offer.,True,True,False,0.89,-0.21
C0105358,2026-09-07 16:31:03.847150,STATEMENT,160,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,-0.57
C0105360,2026-08-30 08:42:09.466734,STATEMENT,848,General question about online banking access.,False,False,False,0.2,0.08
C0105361,2026-07-31 16:58:52.294810,PAYMENT,84,Confirmed next payment due date.,False,False,False,0.25,-0.11
C0105362,2026-07-06 08:19:16.702461,MORTGAGE_INQUIRY,248,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.73,-0.32
C0105365,2026-06-14 01:28:48.263744,MORTGAGE_INQUIRY,294,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.74,-0.03
C0105369,2026-08-27 01:19:08.488218,GENERAL,864,Asked how to set up autopay for the mortgage.,False,False,False,0.22,0.21
C0105371,2026-06-23 23:15:34.908999,PAYMENT,586,Confirmed next payment due date.,False,False,False,0.46,-0.03
C0105371,2026-06-28 20:47:57.551275,PAYMENT,266,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.34,0.35
C0105373,2026-07-24 06:48:45.163080,PAYMENT,823,Question about escrow analysis and property tax increase.,False,False,False,0.15,-0.03
C0105373,2026-08-19 06:14:29.503235,PAYMENT,666,Question about escrow analysis and property tax increase.,False,False,False,0.2,0.42
C0105375,2026-07-21 13:55:41.237983,ESCROW,264,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.13,0.11
C0105375,2026-08-20 07:59:00.108956,GENERAL,758,Asked how to set up autopay for the mortgage.,False,False,False,0.14,0.21
C0105379,2026-06-25 09:49:47.552231,STATEMENT,472,General question about online banking access.,False,False,False,0.13,0.59
C0105379,2026-08-17 14:58:09.664976,ESCROW,795,Question about escrow analysis and property tax increase.,False,False,False,0.31,0.65
C0105380,2026-08-29 17:36:17.674804,GENERAL,824,General question about online banking access.,False,False,False,0.0,0.29
C0105381,2026-07-03 09:08:53.721415,MORTGAGE_INQUIRY,625,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.63,-0.16
C0105381,2026-07-26 22:18:24.070914,MORTGAGE_INQUIRY,110,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.57,-0.13
C0105386,2026-07-20 05:48:39.865166,STATEMENT,533,Asked how to set up autopay for the mortgage.,False,False,False,0.17,-0.18
C0105386,2026-08-19 16:32:14.312446,MORTGAGE_INQUIRY,413,Called about refinancing options — wanted to know break-even on closing costs against a 5.27% offer.,True,True,False,0.75,0.14
C0105393,2026-07-05 14:45:11.080970,MORTGAGE_INQUIRY,457,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.71,0.07
C0105401,2026-07-21 09:04:15.020352,MORTGAGE_INQUIRY,877,Customer asked what our current 30-year rates look like and mentioned they saw 5.21% at a competitor.,True,True,False,0.38,-0.64
C0105401,2026-08-28 18:09:56.824983,GENERAL,255,Confirmed next payment due date.,False,False,False,0.07,-0.01
C0105402,2026-06-14 04:21:34.371546,ESCROW,596,General question about online banking access.,False,False,False,0.08,0.27
C0105402,2026-09-08 01:32:37.476904,MORTGAGE_INQUIRY,295,Customer asked what our current 30-year rates look like and mentioned they saw 5.43% at Rocket.,True,True,False,0.74,0.17
C0105403,2026-08-30 17:21:55.714921,MORTGAGE_INQUIRY,69,Customer asked what our current 30-year rates look like and mentioned they saw 5.55% at Rocket.,True,True,False,0.61,-0.49
C0105403,2026-09-07 20:26:47.732276,STATEMENT,772,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.09,-0.25
C0105407,2026-09-07 06:12:51.429330,MORTGAGE_INQUIRY,346,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.59,-0.37
C0105409,2026-06-28 09:15:11.244591,MORTGAGE_INQUIRY,340,Customer asked what our current 30-year rates look like and mentioned they saw 5.2% at Chase.,True,False,False,0.65,-0.1
C0105409,2026-07-01 10:41:29.402096,MORTGAGE_INQUIRY,674,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.71,0.11
C0105411,2026-07-10 21:06:16.944614,MORTGAGE_INQUIRY,497,Called about refinancing options — wanted to know break-even on closing costs against a 5.32% offer.,True,False,False,0.72,0.26
C0105414,2026-07-29 04:40:39.184983,MORTGAGE_INQUIRY,616,Customer asked what our current 30-year rates look like and mentioned they saw 5.13% at Chase.,True,True,False,0.78,-0.12
C0105418,2026-08-14 17:00:47.413909,STATEMENT,887,Confirmed next payment due date.,False,False,False,0.41,-0.03
C0105419,2026-09-10 10:13:23.455385,PAYMENT,282,General question about online banking access.,False,False,False,0.23,-0.12
C0105421,2026-08-03 01:27:20.072980,MORTGAGE_INQUIRY,454,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.74,0.13
C0105429,2026-09-08 17:12:43.092361,MORTGAGE_INQUIRY,796,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.79,-0.53
C0105431,2026-06-14 13:27:01.453204,MORTGAGE_INQUIRY,119,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.63,0.4
C0105431,2026-06-27 12:25:49.661583,MORTGAGE_INQUIRY,150,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.74,-0.3
C0105433,2026-08-18 12:48:31.045077,PAYMENT,775,Question about escrow analysis and property tax increase.,False,False,False,0.31,-0.1
C0105435,2026-09-08 11:35:22.110516,MORTGAGE_INQUIRY,642,Customer asked what our current 30-year rates look like and mentioned they saw 5.44% at Rocket.,True,True,False,1.0,-0.34
C0105441,2026-06-19 03:54:19.067261,MORTGAGE_INQUIRY,680,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.58,0.2
C0105446,2026-08-07 14:31:37.105236,GENERAL,327,Asked how to set up autopay for the mortgage.,False,False,False,0.09,0.47
C0105446,2026-08-30 04:00:44.793674,PAYMENT,347,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.2
C0105448,2026-06-24 16:06:38.181980,ESCROW,780,Confirmed next payment due date.,False,False,False,0.04,0.12
C0105451,2026-08-10 14:35:36.557760,PAYMENT,162,Question about escrow analysis and property tax increase.,False,False,False,0.21,0.4
C0105451,2026-09-10 04:50:40.604198,MORTGAGE_INQUIRY,127,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,1.0,0.03
C0105452,2026-06-29 19:42:39.159030,ESCROW,145,Asked how to set up autopay for the mortgage.,False,False,False,0.13,0.08
C0105452,2026-08-26 12:10:03.819817,ESCROW,799,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.25,0.76
C0105453,2026-07-05 00:28:35.158965,ESCROW,455,Confirmed next payment due date.,False,False,False,0.3,0.21
C0105453,2026-09-01 13:22:05.157569,PAYMENT,363,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.07,0.64
C0105456,2026-07-15 01:27:30.204844,GENERAL,320,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.09,0.6
C0105458,2026-07-18 08:48:58.416374,MORTGAGE_INQUIRY,673,Customer asked what our current 30-year rates look like and mentioned they saw 5.44% at an online lender.,True,True,False,0.7,0.25
C0105458,2026-08-04 15:55:40.762501,STATEMENT,859,General question about online banking access.,False,False,False,0.07,-0.14
C0105460,2026-08-13 14:17:27.618908,MORTGAGE_INQUIRY,650,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,False,True,0.58,0.28
C0105464,2026-07-31 04:46:41.131726,GENERAL,891,Confirmed next payment due date.,False,False,False,0.3,0.15
C0105464,2026-08-12 17:18:58.281173,PAYMENT,169,General question about online banking access.,False,False,False,0.28,0.4
C0105465,2026-08-30 06:26:43.432608,MORTGAGE_INQUIRY,487,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.6,0.18
C0105471,2026-06-15 13:24:11.618167,MORTGAGE_INQUIRY,583,Customer asked what our current 30-year rates look like and mentioned they saw 5.43% at Rocket.,True,False,False,0.82,0.36
C0105473,2026-07-29 05:05:22.421290,ESCROW,395,Question about escrow analysis and property tax increase.,False,False,False,0.04,-0.15
C0105475,2026-08-23 12:25:48.799925,MORTGAGE_INQUIRY,669,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.68,-0.56
C0105481,2026-06-16 12:10:48.858635,PAYMENT,756,Question about escrow analysis and property tax increase.,False,False,False,0.0,-0.44
C0105481,2026-08-08 13:42:57.018142,STATEMENT,256,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.04,0.19
C0105487,2026-09-07 17:10:48.400605,PAYMENT,695,Question about escrow analysis and property tax increase.,False,False,False,0.15,0.36
C0105489,2026-06-21 10:51:49.858642,PAYMENT,127,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.43,-0.13
C0105492,2026-07-09 18:13:01.894620,PAYMENT,281,Asked how to set up autopay for the mortgage.,False,False,False,0.37,0.09
C0105495,2026-09-02 20:45:42.020296,MORTGAGE_INQUIRY,815,Called about refinancing options — wanted to know break-even on closing costs against a 5.38% offer.,True,True,False,0.66,-0.48
C0105498,2026-06-16 07:01:33.595320,GENERAL,707,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,0.26
C0105498,2026-08-11 07:50:03.807967,STATEMENT,584,Confirmed next payment due date.,False,False,False,0.33,0.13
C0105500,2026-07-27 15:20:16.943713,STATEMENT,681,General question about online banking access.,False,False,False,0.05,-0.03
C0105500,2026-09-04 14:47:26.586701,STATEMENT,180,Question about escrow analysis and property tax increase.,False,False,False,0.37,-0.78
C0105510,2026-07-02 11:37:43.997166,PAYMENT,613,Asked how to set up autopay for the mortgage.,False,False,False,0.08,0.06
C0105514,2026-08-01 14:35:50.314402,MORTGAGE_INQUIRY,528,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.6,0.36
C0105514,2026-08-29 10:10:00.553783,STATEMENT,295,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.2,-0.05
C0105517,2026-09-05 07:24:10.900460,MORTGAGE_INQUIRY,624,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.39,-0.32
C0105519,2026-07-27 17:30:10.073767,GENERAL,264,General question about online banking access.,False,False,False,0.21,0.39
C0105519,2026-07-29 11:57:41.362681,STATEMENT,369,Confirmed next payment due date.,False,False,False,0.0,0.74
C0105521,2026-06-15 22:21:41.129380,ESCROW,622,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.38,0.55
C0105521,2026-07-24 16:07:20.837357,STATEMENT,689,General question about online banking access.,False,False,False,0.26,-0.85
C0105523,2026-07-03 16:31:40.023765,MORTGAGE_INQUIRY,368,Customer asked what our current 30-year rates look like and mentioned they saw 5.36% at an online lender.,True,True,False,0.86,-0.34
C0105523,2026-08-08 14:47:14.542455,STATEMENT,158,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.41
C0105526,2026-08-08 17:24:33.591636,MORTGAGE_INQUIRY,425,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,False,True,0.82,-0.25
C0105528,2026-08-11 05:13:31.863261,GENERAL,80,Asked how to set up autopay for the mortgage.,False,False,False,0.0,0.32
C0105528,2026-08-12 01:19:53.057526,PAYMENT,781,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.12,0.12
C0105531,2026-08-06 16:14:52.772229,ESCROW,509,Confirmed next payment due date.,False,False,False,0.11,-0.06
C0105532,2026-08-06 15:57:11.976068,PAYMENT,885,Confirmed next payment due date.,False,False,False,0.43,0.33
C0105536,2026-07-13 05:58:31.102260,PAYMENT,596,Question about escrow analysis and property tax increase.,False,False,False,0.23,0.09
C0105536,2026-08-09 13:14:00.576610,STATEMENT,473,Confirmed next payment due date.,False,False,False,0.33,-0.09
C0105537,2026-07-23 22:26:19.282767,STATEMENT,842,Question about escrow analysis and property tax increase.,False,False,False,0.0,0.48
C0105537,2026-09-04 02:02:23.624414,MORTGAGE_INQUIRY,215,Customer asked what our current 30-year rates look like and mentioned they saw 5.4% at an online lender.,True,False,False,0.75,0.42
C0105539,2026-07-17 23:30:52.050379,STATEMENT,569,Asked how to set up autopay for the mortgage.,False,False,False,0.37,0.22
C0105539,2026-09-08 06:41:28.857357,STATEMENT,119,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.0,0.2
C0105541,2026-07-22 04:31:17.400033,PAYMENT,430,General question about online banking access.,False,False,False,0.42,0.16
C0105543,2026-07-14 18:09:24.692578,MORTGAGE_INQUIRY,106,Customer asked what our current 30-year rates look like and mentioned they saw 5.29% at Chase.,True,False,False,0.66,-0.25
C0105543,2026-08-10 17:17:28.833097,MORTGAGE_INQUIRY,522,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,False,False,0.9,0.16
C0105549,2026-06-30 10:13:59.297079,MORTGAGE_INQUIRY,651,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.62,-0.16
C0105554,2026-08-13 18:02:57.428774,ESCROW,856,Asked how to set up autopay for the mortgage.,False,False,False,0.0,0.21
C0105555,2026-06-28 07:19:07.715128,GENERAL,204,Confirmed next payment due date.,False,False,False,0.21,0.58
C0105555,2026-07-03 18:51:15.429663,MORTGAGE_INQUIRY,824,Customer asked what our current 30-year rates look like and mentioned they saw 5.5% at a competitor.,True,True,False,0.64,-0.81
C0105556,2026-08-24 13:41:00.979515,MORTGAGE_INQUIRY,357,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.82,0.09
C0105558,2026-08-07 03:27:49.555170,MORTGAGE_INQUIRY,630,Inquired about payoff amount and where to send funds. Sounded like they may be refinancing elsewhere.,True,True,True,0.78,-0.14
C0105558,2026-09-07 13:32:07.937029,STATEMENT,410,General question about online banking access.,False,False,False,0.01,-0.13
C0105567,2026-08-20 06:06:05.125944,MORTGAGE_INQUIRY,483,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.76,0.05
C0105569,2026-08-04 05:17:45.157100,MORTGAGE_INQUIRY,842,Customer asked what our current 30-year rates look like and mentioned they saw 5.57% at Chase.,True,False,False,0.92,-0.03
C0105572,2026-07-27 20:35:43.633229,GENERAL,321,General question about online banking access.,False,False,False,0.5,0.34
C0105573,2026-07-10 03:34:47.097042,MORTGAGE_INQUIRY,220,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.51,-0.42
C0105573,2026-08-10 17:06:41.808009,ESCROW,863,Asked how to set up autopay for the mortgage.,False,False,False,0.0,0.57
C0105574,2026-08-25 08:05:32.372808,GENERAL,668,Requested a copy of the most recent mortgage statement for tax purposes.,False,False,False,0.35,0.49
C0105577,2026-07-29 21:38:18.172578,MORTGAGE_INQUIRY,96,Called about refinancing options — wanted to know break-even on closing costs against a 5.27% offer.,True,False,False,0.66,-0.41
C0105584,2026-09-01 11:04:31.807075,GENERAL,872,Asked how to set up autopay for the mortgage.,False,False,False,0.05,0.09
C0105585,2026-07-23 10:30:26.468608,MORTGAGE_INQUIRY,314,Called about refinancing options — wanted to know break-even on closing costs against a 5.56% offer.,True,True,False,0.93,-0.07
C0105586,2026-09-05 02:54:52.637847,MORTGAGE_INQUIRY,138,Customer asked what our current 30-year rates look like and mentioned they saw 5.19% at an online lender.,True,False,False,0.54,-0.01
C0105591,2026-07-03 06:06:16.008808,MORTGAGE_INQUIRY,480,Wants to speak to a mortgage specialist about refinancing. Mentioned rate shopping.,True,True,False,0.71,-0.37
C0105591,2026-07-07 03:42:01.329413,MORTGAGE_INQUIRY,764,Asked about the process to pay off the loan early and whether there are any prepayment penalties.,True,True,True,0.92,-0.58
C0105594,2026-06-29 14:06:42.069438,STATEMENT,600,Confirmed next payment due date.,False,False,False,0.08,-0.55
C0105599,2026-08-13 05:30:25.533678,ESCROW,774,Question about escrow analysis and property tax increase.,False,False,False,0.11,0.42
C0105600,2026-07-18 00:15:11.479590,ESCROW,748,General question about online banking access.,False,False,False,0.17,0.54
C0105608,2026-07-21 06:32:19.989445,STATEMENT,875,Asked how to set up autopay for the mortgage.,False,False,False,0.33,0.32
